-4.700000000000000000e+01,2.000000000000000000e+01
-4.689999999999999858e+01,2.000000000000000000e+01
-4.679999999999999716e+01,2.000000000000000000e+01
-4.670000000000000284e+01,2.000000000000000000e+01
-4.660000000000000142e+01,2.000000000000000000e+01
-4.650000000000000000e+01,2.000000000000000000e+01
-4.639999999999999858e+01,2.000000000000000000e+01
-4.629999999999999716e+01,2.000000000000000000e+01
-4.620000000000000284e+01,2.000000000000000000e+01
-4.610000000000000142e+01,2.000000000000000000e+01
-4.600000000000000000e+01,2.000000000000000000e+01
-4.589999999999999858e+01,2.000000000000000000e+01
-4.579999999999999716e+01,2.000000000000000000e+01
-4.570000000000000284e+01,2.000000000000000000e+01
-4.560000000000000142e+01,2.000000000000000000e+01
-4.550000000000000000e+01,2.000000000000000000e+01
-4.539999999999999858e+01,2.000000000000000000e+01
-4.529999999999999716e+01,2.000000000000000000e+01
-4.520000000000000284e+01,2.000000000000000000e+01
-4.510000000000000142e+01,2.000000000000000000e+01
-4.500000000000000000e+01,2.000000000000000000e+01
-4.489999999999999858e+01,2.000000000000000000e+01
-4.479999999999999716e+01,2.000000000000000000e+01
-4.470000000000000284e+01,2.000000000000000000e+01
-4.460000000000000142e+01,2.000000000000000000e+01
-4.450000000000000000e+01,2.000000000000000000e+01
-4.439999999999999858e+01,2.000000000000000000e+01
-4.429999999999999716e+01,2.000000000000000000e+01
-4.420000000000000284e+01,2.000000000000000000e+01
-4.410000000000000142e+01,2.000000000000000000e+01
-4.400000000000000000e+01,2.000000000000000000e+01
-4.389999999999999858e+01,2.000000000000000000e+01
-4.379999999999999716e+01,2.000000000000000000e+01
-4.370000000000000284e+01,2.000000000000000000e+01
-4.360000000000000142e+01,2.000000000000000000e+01
-4.350000000000000000e+01,2.000000000000000000e+01
-4.339999999999999858e+01,2.000000000000000000e+01
-4.329999999999999716e+01,2.000000000000000000e+01
-4.320000000000000284e+01,2.000000000000000000e+01
-4.310000000000000142e+01,2.000000000000000000e+01
-4.300000000000000000e+01,2.000000000000000000e+01
-4.289999999999999858e+01,2.000000000000000000e+01
-4.279999999999999716e+01,2.000000000000000000e+01
-4.270000000000000284e+01,2.000000000000000000e+01
-4.260000000000000142e+01,2.000000000000000000e+01
-4.250000000000000000e+01,2.000000000000000000e+01
-4.239999999999999858e+01,2.000000000000000000e+01
-4.229999999999999716e+01,2.000000000000000000e+01
-4.220000000000000284e+01,2.000000000000000000e+01
-4.210000000000000142e+01,2.000000000000000000e+01
-4.200000000000000000e+01,2.000000000000000000e+01
-4.189999999999999858e+01,2.000000000000000000e+01
-4.179999999999999716e+01,2.000000000000000000e+01
-4.170000000000000284e+01,2.000000000000000000e+01
-4.160000000000000142e+01,2.000000000000000000e+01
-4.150000000000000000e+01,2.000000000000000000e+01
-4.139999999999999858e+01,2.000000000000000000e+01
-4.129999999999999716e+01,2.000000000000000000e+01
-4.120000000000000284e+01,2.000000000000000000e+01
-4.110000000000000142e+01,2.000000000000000000e+01
-4.100000000000000000e+01,2.000000000000000000e+01
-4.089999999999999858e+01,2.000000000000000000e+01
-4.079999999999999716e+01,2.000000000000000000e+01
-4.070000000000000284e+01,2.000000000000000000e+01
-4.060000000000000142e+01,2.000000000000000000e+01
-4.050000000000000000e+01,2.000000000000000000e+01
-4.039999999999999858e+01,2.000000000000000000e+01
-4.029999999999999716e+01,2.000000000000000000e+01
-4.020000000000000284e+01,2.000000000000000000e+01
-4.010000000000000142e+01,2.000000000000000000e+01
-4.000000000000000000e+01,2.000000000000000000e+01
-3.989999999999999858e+01,2.000000000000000000e+01
-3.979999999999999716e+01,2.000000000000000000e+01
-3.970000000000000284e+01,2.000000000000000000e+01
-3.960000000000000142e+01,2.000000000000000000e+01
-3.950000000000000000e+01,2.000000000000000000e+01
-3.939999999999999858e+01,2.000000000000000000e+01
-3.929999999999999716e+01,2.000000000000000000e+01
-3.920000000000000284e+01,2.000000000000000000e+01
-3.910000000000000142e+01,2.000000000000000000e+01
-3.900000000000000000e+01,2.000000000000000000e+01
-3.889999999999999858e+01,2.000000000000000000e+01
-3.879999999999999716e+01,2.000000000000000000e+01
-3.870000000000000284e+01,2.000000000000000000e+01
-3.860000000000000142e+01,2.000000000000000000e+01
-3.850000000000000000e+01,2.000000000000000000e+01
-3.839999999999999858e+01,2.000000000000000000e+01
-3.829999999999999716e+01,2.000000000000000000e+01
-3.820000000000000284e+01,2.000000000000000000e+01
-3.810000000000000142e+01,2.000000000000000000e+01
-3.800000000000000000e+01,2.000000000000000000e+01
-3.789999999999999858e+01,2.000000000000000000e+01
-3.779999999999999716e+01,2.000000000000000000e+01
-3.770000000000000284e+01,2.000000000000000000e+01
-3.760000000000000142e+01,2.000000000000000000e+01
-3.750000000000000000e+01,2.000000000000000000e+01
-3.739999999999999858e+01,2.000000000000000000e+01
-3.729999999999999716e+01,2.000000000000000000e+01
-3.720000000000000284e+01,2.000000000000000000e+01
-3.710000000000000142e+01,2.000000000000000000e+01
-3.700000000000000000e+01,2.000000000000000000e+01
-3.689999999999999858e+01,2.000000000000000000e+01
-3.679999999999999716e+01,2.000000000000000000e+01
-3.670000000000000284e+01,2.000000000000000000e+01
-3.660000000000000142e+01,2.000000000000000000e+01
-3.650000000000000000e+01,2.000000000000000000e+01
-3.639999999999999858e+01,2.000000000000000000e+01
-3.629999999999999716e+01,2.000000000000000000e+01
-3.620000000000000284e+01,2.000000000000000000e+01
-3.610000000000000142e+01,2.000000000000000000e+01
-3.600000000000000000e+01,2.000000000000000000e+01
-3.589999999999999858e+01,2.000000000000000000e+01
-3.579999999999999716e+01,2.000000000000000000e+01
-3.570000000000000284e+01,2.000000000000000000e+01
-3.560000000000000142e+01,2.000000000000000000e+01
-3.550000000000000000e+01,2.000000000000000000e+01
-3.539999999999999858e+01,2.000000000000000000e+01
-3.529999999999999716e+01,2.000000000000000000e+01
-3.520000000000000284e+01,2.000000000000000000e+01
-3.510000000000000142e+01,2.000000000000000000e+01
-3.500000000000000000e+01,2.000000000000000000e+01
-3.489999999999999858e+01,2.000000000000000000e+01
-3.479999999999999716e+01,2.000000000000000000e+01
-3.470000000000000284e+01,2.000000000000000000e+01
-3.460000000000000142e+01,2.000000000000000000e+01
-3.450000000000000000e+01,2.000000000000000000e+01
-3.439999999999999858e+01,2.000000000000000000e+01
-3.429999999999999716e+01,2.000000000000000000e+01
-3.420000000000000284e+01,2.000000000000000000e+01
-3.410000000000000142e+01,2.000000000000000000e+01
-3.400000000000000000e+01,2.000000000000000000e+01
-3.389999999999999858e+01,2.000000000000000000e+01
-3.379999999999999716e+01,2.000000000000000000e+01
-3.370000000000000284e+01,2.000000000000000000e+01
-3.360000000000000142e+01,2.000000000000000000e+01
-3.350000000000000000e+01,2.000000000000000000e+01
-3.339999999999999858e+01,2.000000000000000000e+01
-3.329999999999999716e+01,2.000000000000000000e+01
-3.320000000000000284e+01,2.000000000000000000e+01
