0.000000000000000000e+00,2.019945228334683402e-11
-2.666666666666657193e+00,1.635277305985746610e+00
2.666666666666657193e+00,1.660797961364539610e+00
-6.500000000000000000e+00,4.571706312028794628e+00
-2.166666666666671404e+00,4.275965314203879153e+00
2.166666666666671404e+00,4.334751705469600758e+00
6.500000000000000000e+00,4.532112263690340370e+00
-9.599999999999994316e+00,7.900041880230890712e+00
-4.799999999999997158e+00,6.956702498747572960e+00
0.000000000000000000e+00,6.777325776716817352e+00
4.799999999999997158e+00,7.081291641027341655e+00
9.599999999999994316e+00,7.894025459103139575e+00
-1.314285714285715301e+01,1.121851005518232824e+01
-8.761904761904773409e+00,1.021455338225017684e+01
-4.380952380952379599e+00,9.431327629394001377e+00
0.000000000000000000e+00,9.295738084680499114e+00
4.380952380952379599e+00,9.607653672646611298e+00
8.761904761904759198e+00,1.046004294824050085e+01
1.314285714285715301e+01,1.123725338203590773e+01
-1.633333333333334281e+01,1.457169789821692163e+01
-1.166666666666667140e+01,1.348335293810690416e+01
-7.000000000000000000e+00,1.242503372198560463e+01
-2.333333333333328596e+00,1.186478677283560934e+01
2.333333333333342807e+00,1.191735534477580316e+01
7.000000000000000000e+00,1.274199714033568753e+01
1.166666666666667140e+01,1.374924008963469468e+01
1.633333333333334281e+01,1.458006279552850160e+01
-1.979999999999999716e+01,1.786531379833585831e+01
-1.539999999999999147e+01,1.686689355925189915e+01
-1.100000000000000000e+01,1.581807067851604032e+01
-6.599999999999994316e+00,1.490182825870166994e+01
-2.200000000000002842e+00,1.445590104789351571e+01
2.200000000000002842e+00,1.448421148622445997e+01
6.599999999999994316e+00,1.509931719422046292e+01
1.100000000000000000e+01,1.615556114648425279e+01
1.540000000000000568e+01,1.720088303302080490e+01
1.979999999999999716e+01,1.785369257952088873e+01
