2.519511938095092773e+00,2.475873231887817383e+00,2.428439140319824219e+00,2.378180980682373047e+00,2.328622817993164062e+00,2.276319980621337891e+00,2.221872329711914062e+00,2.164745330810546875e+00,2.104902744293212891e+00,2.040959358215332031e+00,1.971450328826904297e+00,1.899594664573669434e+00,1.823598861694335938e+00,1.742841362953186035e+00,1.650772452354431152e+00,1.556257128715515137e+00,1.457460761070251465e+00,1.347599983215332031e+00,1.220013141632080078e+00,1.075396060943603516e+00,9.076234698295593262e-01,7.237928509712219238e-01,5.557973980903625488e-01,4.082550108432769775e-01,2.749924957752227783e-01,1.340304315090179443e-01,-8.971204981207847595e-03,-1.355262249708175659e-01,-1.967639774084091187e-01,-2.154777944087982178e-01,-1.905619055032730103e-01,-1.553631275892257690e-01,-1.239284798502922058e-01,-1.001234427094459534e-01,-8.743729442358016968e-02,-7.779809832572937012e-02,-7.083355635404586792e-02,-6.634800881147384644e-02,-6.155977770686149597e-02,-5.652566999197006226e-02,-5.117277801036834717e-02,-4.403827711939811707e-02,-3.737706691026687622e-02,-3.224342316389083862e-02,-2.736492827534675598e-02,-2.055219002068042755e-02,-1.189787872135639191e-02,-4.842416848987340927e-03,-2.339180355193093419e-04,2.251236233860254288e-03,1.901955227367579937e-03,8.576738764531910419e-04,-1.393023529089987278e-03,-5.711396224796772003e-03,-1.328332535922527313e-02,-2.037921920418739319e-02,-2.640488371253013611e-02,-3.307926654815673828e-02,-4.246268048882484436e-02,-5.363381654024124146e-02,-6.381093710660934448e-02,-7.482852786779403687e-02,-8.646959066390991211e-02,-9.885090589523315430e-02,-1.107575371861457825e-01,-1.249908581376075745e-01,-1.428027600049972534e-01,-1.622692048549652100e-01,-1.833201944828033447e-01,-2.062679976224899292e-01,-2.343752235174179077e-01,-2.600183784961700439e-01,-2.854143083095550537e-01,-3.142897188663482666e-01,-3.473600149154663086e-01,-3.810700178146362305e-01,-4.139196276664733887e-01,-4.442694783210754395e-01,-4.676530361175537109e-01,-4.832169115543365479e-01,-4.865301847457885742e-01,-4.853945076465606689e-01,-4.812292754650115967e-01,-4.760454297065734863e-01,-4.726674258708953857e-01,-4.677748382091522217e-01,-4.580330252647399902e-01,-4.466020464897155762e-01,-4.362506568431854248e-01,-4.276230335235595703e-01
3.314637899398803711e+00,3.276045083999633789e+00,3.234892606735229492e+00,3.191020011901855469e+00,3.142791748046875000e+00,3.088494539260864258e+00,3.031258106231689453e+00,2.972078084945678711e+00,2.907851696014404297e+00,2.840408325195312500e+00,2.770045518875122070e+00,2.697233438491821289e+00,2.618263244628906250e+00,2.536706686019897461e+00,2.455333232879638672e+00,2.368480682373046875e+00,2.270811080932617188e+00,2.159753561019897461e+00,2.015885591506958008e+00,1.839012742042541504e+00,1.636456489562988281e+00,1.410431027412414551e+00,1.168733954429626465e+00,9.222342371940612793e-01,6.740392446517944336e-01,4.632649123668670654e-01,2.886886596679687500e-01,1.495299488306045532e-01,5.659575760364532471e-02,-5.660778377205133438e-03,-4.427561163902282715e-02,-5.649395659565925598e-02,-5.526430904865264893e-02,-5.145480111241340637e-02,-4.622564092278480530e-02,-4.058335348963737488e-02,-3.553957492113113403e-02,-3.098133578896522522e-02,-2.698366530239582062e-02,-2.335716784000396729e-02,-1.980886422097682953e-02,-1.627192646265029907e-02,-1.245910674333572388e-02,-8.056897670030593872e-03,-3.638067515566945076e-03,-5.503166466951370239e-04,3.805273445323109627e-05,-1.127181341871619225e-03,-4.086032509803771973e-03,-8.608072064816951752e-03,-1.312055066227912903e-02,-1.728665828704833984e-02,-1.966644451022148132e-02,-1.713385246694087982e-02,-9.643624536693096161e-03,4.602319560945034027e-03,2.536603808403015137e-02,4.656607657670974731e-02,6.767157465219497681e-02,9.067100286483764648e-02,1.146409288048744202e-01,1.383669823408126831e-01,1.599512547254562378e-01,1.808264851570129395e-01,2.022164463996887207e-01,2.244809716939926147e-01,2.473581433296203613e-01,2.708045840263366699e-01,2.948064208030700684e-01,3.195770680904388428e-01,3.438403606414794922e-01,3.685020506381988525e-01,3.941088318824768066e-01,4.194811880588531494e-01,4.465166032314300537e-01,4.747728407382965088e-01,5.016010403633117676e-01,5.260165333747863770e-01,5.487687587738037109e-01,5.699040889739990234e-01,5.902912020683288574e-01,6.101588010787963867e-01,6.292122602462768555e-01,6.431698799133300781e-01,6.537874937057495117e-01,6.638906002044677734e-01,6.780822873115539551e-01,6.900402307510375977e-01,7.022258639335632324e-01,7.154080271720886230e-01
2.911731958389282227e+00,2.876197099685668945e+00,2.841034412384033203e+00,2.805181026458740234e+00,2.766009807586669922e+00,2.720651149749755859e+00,2.673729896545410156e+00,2.626514196395874023e+00,2.580579042434692383e+00,2.532720804214477539e+00,2.483234882354736328e+00,2.432034969329833984e+00,2.376829624176025391e+00,2.320979833602905273e+00,2.264660120010375977e+00,2.204539060592651367e+00,2.139522314071655273e+00,2.072360515594482422e+00,2.005027294158935547e+00,1.927694439888000488e+00,1.846752524375915527e+00,1.762833237648010254e+00,1.675608992576599121e+00,1.582959890365600586e+00,1.487152457237243652e+00,1.388938903808593750e+00,1.280730485916137695e+00,1.158889532089233398e+00,1.023610234260559082e+00,8.721861243247985840e-01,7.031453251838684082e-01,5.274167656898498535e-01,3.489252626895904541e-01,1.986805051565170288e-01,8.916891366243362427e-02,1.516333315521478653e-02,-2.269293926656246185e-02,-2.419213950634002686e-02,-1.725007779896259308e-02,-8.606997318565845490e-03,-5.377837456762790680e-03,-4.554860759526491165e-03,-3.963148687034845352e-03,-9.593805880285799503e-04,1.687929616309702396e-03,3.265684004873037338e-03,3.461769083514809608e-03,7.599005475640296936e-04,-2.469860715791583061e-03,-4.511412233114242554e-03,-3.696992062032222748e-03,-1.608698279596865177e-03,2.185994060710072517e-03,6.789024453610181808e-03,8.502145297825336456e-03,9.089726023375988007e-03,9.341496042907238007e-03,9.607836604118347168e-03,4.065549001097679138e-03,-2.838498330675065517e-04,-2.803142881020903587e-03,-1.592239830642938614e-03,-1.123508205637335777e-03,-6.357451202347874641e-04,1.232893409905955195e-04,1.207425142638385296e-03,4.071966744959354401e-03,6.970095913857221603e-03,6.972696632146835327e-03,7.015082519501447678e-03,8.400396443903446198e-03,1.099518034607172012e-02,9.989329613745212555e-03,8.651461452245712280e-03,6.998287513852119446e-03,4.955771379172801971e-03,3.444469999521970749e-03,2.284946385771036148e-03,1.703980145975947380e-03,3.221068996936082840e-03,5.243328865617513657e-03,7.233806420117616653e-03,8.814775384962558746e-03,1.339182909578084946e-02,1.388540212064981461e-02,1.116729062050580978e-02,8.829618804156780243e-03,8.535097353160381317e-03,8.575696498155593872e-03,8.246634155511856079e-03
2.704298257827758789e+00,2.701766252517700195e+00,2.704651594161987305e+00,2.707921981811523438e+00,2.705413579940795898e+00,2.706089735031127930e+00,2.703223943710327148e+00,2.693724632263183594e+00,2.672026872634887695e+00,2.661923170089721680e+00,2.649873495101928711e+00,2.634370565414428711e+00,2.615082263946533203e+00,2.601947546005249023e+00,2.585712194442749023e+00,2.565555572509765625e+00,2.544953823089599609e+00,2.525851249694824219e+00,2.505590438842773438e+00,2.482932806015014648e+00,2.455104827880859375e+00,2.426862955093383789e+00,2.396407365798950195e+00,2.362789630889892578e+00,2.325239181518554688e+00,2.288390159606933594e+00,2.251087427139282227e+00,2.212473154067993164e+00,2.169516563415527344e+00,2.126031398773193359e+00,2.080603122711181641e+00,2.031782150268554688e+00,1.981373071670532227e+00,1.932956814765930176e+00,1.883350491523742676e+00,1.827948451042175293e+00,1.775202631950378418e+00,1.720640063285827637e+00,1.662091493606567383e+00,1.595387697219848633e+00,1.529861330986022949e+00,1.457890868186950684e+00,1.379392385482788086e+00,1.296648144721984863e+00,1.213051915168762207e+00,1.125892996788024902e+00,1.035291910171508789e+00,9.445133805274963379e-01,8.467403650283813477e-01,7.336494922637939453e-01,6.022452712059020996e-01,4.540634155273437500e-01,2.992550432682037354e-01,1.438708901405334473e-01,-7.826233282685279846e-03,-1.369590759277343750e-01,-2.405881285667419434e-01,-3.089438676834106445e-01,-3.331061303615570068e-01,-3.242636322975158691e-01,-3.192864954471588135e-01,-3.173220753669738770e-01,-3.176719248294830322e-01,-3.175996243953704834e-01,-3.173994421958923340e-01,-3.168258666992187500e-01,-3.154432177543640137e-01,-3.163341283798217773e-01,-3.175561428070068359e-01,-3.187250792980194092e-01,-3.193510472774505615e-01,-3.184609711170196533e-01,-3.155485391616821289e-01,-3.109337985515594482e-01,-3.058855533599853516e-01,-3.025329411029815674e-01,-3.000638484954833984e-01,-2.984943389892578125e-01,-2.989589869976043701e-01,-3.019571304321289062e-01,-3.056401312351226807e-01,-3.092519938945770264e-01,-3.121176660060882568e-01,-3.154714405536651611e-01,-3.178513646125793457e-01,-3.183008730411529541e-01,-3.151448667049407959e-01,-3.097764551639556885e-01,-3.044907748699188232e-01,-3.011582493782043457e-01
2.999202489852905273e+00,2.971145629882812500e+00,2.939853429794311523e+00,2.906542062759399414e+00,2.872568130493164062e+00,2.836344480514526367e+00,2.796265125274658203e+00,2.752742528915405273e+00,2.706319093704223633e+00,2.660136938095092773e+00,2.610526323318481445e+00,2.557416439056396484e+00,2.501360416412353516e+00,2.443855047225952148e+00,2.385665893554687500e+00,2.327119588851928711e+00,2.268928289413452148e+00,2.203611850738525391e+00,2.134317159652709961e+00,2.061771392822265625e+00,1.985256075859069824e+00,1.896701216697692871e+00,1.804695248603820801e+00,1.712020039558410645e+00,1.609691143035888672e+00,1.500671267509460449e+00,1.384056210517883301e+00,1.258506059646606445e+00,1.113945245742797852e+00,9.703251123428344727e-01,8.233144283294677734e-01,6.686447262763977051e-01,5.106924176216125488e-01,3.586838841438293457e-01,2.191683351993560791e-01,1.020831614732742310e-01,3.782641142606735229e-02,-5.553636699914932251e-03,-2.935993671417236328e-02,-2.979051321744918823e-02,-2.332989685237407684e-02,-1.860719919204711914e-02,-1.588478311896324158e-02,-1.263515464961528778e-02,-1.112158037722110748e-02,-9.683186188340187073e-03,-7.954174652695655823e-03,-5.912754219025373459e-03,-2.229029545560479164e-03,3.897787770256400108e-03,1.217226777225732803e-02,1.791267469525337219e-02,1.899647153913974762e-02,1.507444586604833603e-02,6.174279842525720596e-03,-1.174311619251966476e-03,-9.169430471956729889e-03,-1.334843691438436508e-02,-1.043678913265466690e-02,-1.044545974582433701e-02,-5.238268058747053146e-03,7.403672789223492146e-04,2.783671254292130470e-03,9.525313507765531540e-04,-3.807768458500504494e-03,-7.941318675875663757e-03,-5.837548058480024338e-03,4.850115219596773386e-04,7.279502227902412415e-03,1.314810290932655334e-02,1.555269211530685425e-02,1.413399726152420044e-02,1.242612861096858978e-02,9.841029532253742218e-03,2.359094563871622086e-03,1.740630948916077614e-03,4.405152052640914917e-03,8.536823093891143799e-03,9.105786681175231934e-03,1.094586029648780823e-02,1.034814026206731796e-02,6.197550799697637558e-03,1.987437950447201729e-03,4.770712112076580524e-04,1.431140815839171410e-03,4.987674299627542496e-03,1.383658684790134430e-02,2.027477137744426727e-02,2.230543084442615509e-02,1.805550977587699890e-02
2.273072004318237305e+00,2.273783922195434570e+00,2.274176120758056641e+00,2.269883632659912109e+00,2.255210161209106445e+00,2.243225812911987305e+00,2.228243589401245117e+00,2.210431098937988281e+00,2.190317153930664062e+00,2.172301769256591797e+00,2.153469562530517578e+00,2.133320331573486328e+00,2.111267089843750000e+00,2.084988594055175781e+00,2.057467460632324219e+00,2.029384136199951172e+00,2.001197338104248047e+00,1.971926212310791016e+00,1.942353129386901855e+00,1.911937236785888672e+00,1.875911474227905273e+00,1.839977502822875977e+00,1.802398800849914551e+00,1.762436151504516602e+00,1.721063375473022461e+00,1.679680347442626953e+00,1.636915326118469238e+00,1.591821670532226562e+00,1.544533252716064453e+00,1.494883298873901367e+00,1.443387269973754883e+00,1.390403389930725098e+00,1.334758400917053223e+00,1.270140051841735840e+00,1.199105501174926758e+00,1.124825358390808105e+00,1.049450516700744629e+00,9.721398353576660156e-01,8.948654532432556152e-01,8.217399716377258301e-01,7.443078756332397461e-01,6.712539196014404297e-01,6.003115773200988770e-01,5.213682651519775391e-01,4.312906861305236816e-01,3.384902775287628174e-01,2.421883493661880493e-01,1.303914189338684082e-01,4.383538290858268738e-02,-1.193457283079624176e-02,-3.562117367982864380e-02,-3.765092045068740845e-02,-3.799586370587348938e-02,-3.768022730946540833e-02,-3.694647178053855896e-02,-3.245086595416069031e-02,-3.345697745680809021e-02,-3.640003874897956848e-02,-3.887479752302169800e-02,-4.357250034809112549e-02,-5.140225961804389954e-02,-5.749535933136940002e-02,-5.651127174496650696e-02,-4.999208077788352966e-02,-4.582813009619712830e-02,-4.281674697995185852e-02,-3.876797482371330261e-02,-3.902991116046905518e-02,-3.918801248073577881e-02,-3.766569495201110840e-02,-3.157528117299079895e-02,-2.747425064444541931e-02,-2.727742120623588562e-02,-2.780201472342014313e-02,-1.710566133260726929e-02,-1.628954522311687469e-02,-2.304565161466598511e-02,-3.255894035100936890e-02,-2.187680453062057495e-02,-2.202657796442508698e-02,-2.478204667568206787e-02,-2.652990631759166718e-02,-2.216435968875885010e-02,-2.021004632115364075e-02,-1.640666462481021881e-02,-8.787136524915695190e-03,-7.794617675244808197e-03,-8.952457457780838013e-03,-8.941605687141418457e-03,-4.997879732400178909e-03
2.537484169006347656e+00,2.490203857421875000e+00,2.440938711166381836e+00,2.392123460769653320e+00,2.344541311264038086e+00,2.293593406677246094e+00,2.246898412704467773e+00,2.198229074478149414e+00,2.145765066146850586e+00,2.088977336883544922e+00,2.031003236770629883e+00,1.968341588973999023e+00,1.903328776359558105e+00,1.837179422378540039e+00,1.763357758522033691e+00,1.682820439338684082e+00,1.599797129631042480e+00,1.513608574867248535e+00,1.419749736785888672e+00,1.325506210327148438e+00,1.230414032936096191e+00,1.132350921630859375e+00,1.029811739921569824e+00,9.269969463348388672e-01,8.041634559631347656e-01,6.588983535766601562e-01,4.941500723361968994e-01,3.210885822772979736e-01,1.733653992414474487e-01,5.725569278001785278e-02,-1.913432776927947998e-02,-5.010173097252845764e-02,-5.257327109575271606e-02,-5.210800096392631531e-02,-5.398339405655860901e-02,-5.914103239774703979e-02,-6.176082789897918701e-02,-6.149119138717651367e-02,-5.753663927316665649e-02,-4.997687786817550659e-02,-3.937668725848197937e-02,-3.146282956004142761e-02,-2.037809230387210846e-02,-7.168556563556194305e-03,5.899507086724042892e-03,1.107752602547407150e-02,3.986954223364591599e-03,-6.542594172060489655e-03,-1.861078105866909027e-02,-3.197588026523590088e-02,-3.561407327651977539e-02,-3.831007331609725952e-02,-3.889106586575508118e-02,-3.732265159487724304e-02,-3.907571732997894287e-02,-4.129038751125335693e-02,-4.163595661520957947e-02,-3.860322758555412292e-02,-3.043863549828529358e-02,-2.232993394136428833e-02,-1.546314917504787445e-02,-1.016329880803823471e-02,-7.113851141184568405e-03,-1.124428212642669678e-02,-1.576392538845539093e-02,-2.011201716959476471e-02,-2.438340708613395691e-02,-2.932508103549480438e-02,-2.423468045890331268e-02,-2.133245207369327545e-02,-2.390311285853385925e-02,-3.325215727090835571e-02,-3.744729608297348022e-02,-3.765826299786567688e-02,-3.645660728216171265e-02,-3.413579985499382019e-02,-2.798020467162132263e-02,-2.365589141845703125e-02,-2.187479846179485321e-02,-2.268754690885543823e-02,-2.593893185257911682e-02,-3.274431452155113220e-02,-3.428366035223007202e-02,-3.168447688221931458e-02,-2.639147453010082245e-02,-2.163064107298851013e-02,-1.985565572977066040e-02,-2.300254441797733307e-02,-2.855114638805389404e-02,-3.203700482845306396e-02
3.062659502029418945e+00,3.042545318603515625e+00,3.019761800765991211e+00,2.995055437088012695e+00,2.969210147857666016e+00,2.942044258117675781e+00,2.911198854446411133e+00,2.877433776855468750e+00,2.842028856277465820e+00,2.801875591278076172e+00,2.758358478546142578e+00,2.712228775024414062e+00,2.664806842803955078e+00,2.613253593444824219e+00,2.560084342956542969e+00,2.505580902099609375e+00,2.448939561843872070e+00,2.389727115631103516e+00,2.329400300979614258e+00,2.267381429672241211e+00,2.197536945343017578e+00,2.127444744110107422e+00,2.055718898773193359e+00,1.981186151504516602e+00,1.898256897926330566e+00,1.813286304473876953e+00,1.723360061645507812e+00,1.626451492309570312e+00,1.525996565818786621e+00,1.424124956130981445e+00,1.317000508308410645e+00,1.200692653656005859e+00,1.062077164649963379e+00,9.002041220664978027e-01,7.226181030273437500e-01,5.385532975196838379e-01,3.704812228679656982e-01,2.263760268688201904e-01,1.153936684131622314e-01,5.830086767673492432e-02,4.996887221932411194e-02,5.336462333798408508e-02,5.994952470064163208e-02,5.934686213731765747e-02,5.314749479293823242e-02,4.601570591330528259e-02,3.846199065446853638e-02,2.817034721374511719e-02,1.656103134155273438e-02,6.663941312581300735e-03,-8.381016086786985397e-04,-8.740202523767948151e-03,-1.818358339369297028e-02,-3.056663274765014648e-02,-4.655881971120834351e-02,-6.371909379959106445e-02,-6.853421777486801147e-02,-6.148382648825645447e-02,-4.233425483107566833e-02,-1.876156404614448547e-02,4.614430945366621017e-03,2.809047698974609375e-02,5.199166387319564819e-02,7.222744822502136230e-02,9.352989494800567627e-02,1.168510019779205322e-01,1.436345428228378296e-01,1.716587394475936890e-01,2.022583037614822388e-01,2.336410582065582275e-01,2.614894211292266846e-01,2.898100614547729492e-01,3.185125589370727539e-01,3.470184803009033203e-01,3.733775019645690918e-01,3.999165594577789307e-01,4.260121285915374756e-01,4.509891867637634277e-01,4.721091389656066895e-01,4.892022907733917236e-01,5.052636861801147461e-01,5.211556553840637207e-01,5.346851348876953125e-01,5.496352910995483398e-01,5.658617615699768066e-01,5.831723809242248535e-01,5.979375243186950684e-01,6.100153326988220215e-01,6.213406324386596680e-01,6.334432959556579590e-01
2.679401159286499023e+00,2.622869014739990234e+00,2.562804698944091797e+00,2.499560594558715820e+00,2.433873414993286133e+00,2.370000123977661133e+00,2.304236173629760742e+00,2.237397193908691406e+00,2.169006347656250000e+00,2.095030307769775391e+00,2.008637189865112305e+00,1.914097666740417480e+00,1.809998393058776855e+00,1.690180897712707520e+00,1.553427577018737793e+00,1.401612997055053711e+00,1.229350447654724121e+00,1.029227256774902344e+00,8.066967725753784180e-01,5.852995514869689941e-01,3.740531206130981445e-01,1.811667829751968384e-01,2.200644277036190033e-02,-1.064923033118247986e-01,-2.023911029100418091e-01,-2.633238434791564941e-01,-2.808666527271270752e-01,-2.733701169490814209e-01,-2.574196755886077881e-01,-2.382444739341735840e-01,-2.178624123334884644e-01,-1.982793211936950684e-01,-1.807100921869277954e-01,-1.639692187309265137e-01,-1.458946168422698975e-01,-1.290757656097412109e-01,-1.143432408571243286e-01,-9.989143162965774536e-02,-8.398588746786117554e-02,-6.701677292585372925e-02,-5.102476105093955994e-02,-3.711781278252601624e-02,-2.584040910005569458e-02,-1.680215820670127869e-02,-1.065728161484003067e-02,-4.898576997220516205e-03,1.670279423706233501e-03,1.040712557733058929e-02,2.186447195708751678e-02,3.365285322070121765e-02,4.370271041989326477e-02,4.898882657289505005e-02,5.138952657580375671e-02,5.937827378511428833e-02,7.305528223514556885e-02,9.187655150890350342e-02,1.146809905767440796e-01,1.367803812026977539e-01,1.576399207115173340e-01,1.770847886800765991e-01,1.962335556745529175e-01,2.135264128446578979e-01,2.305512428283691406e-01,2.481546849012374878e-01,2.674033343791961670e-01,2.892445623874664307e-01,3.114853501319885254e-01,3.335590362548828125e-01,3.551215529441833496e-01,3.765171170234680176e-01,3.998051583766937256e-01,4.249779582023620605e-01,4.517468512058258057e-01,4.764002561569213867e-01,4.989136755466461182e-01,5.193234086036682129e-01,5.377374887466430664e-01,5.545470714569091797e-01,5.745260715484619141e-01,5.955584645271301270e-01,6.163634061813354492e-01,6.350780129432678223e-01,6.520450115203857422e-01,6.675083637237548828e-01,6.809157729148864746e-01,6.909152865409851074e-01,6.997349262237548828e-01,7.071702480316162109e-01,7.131441235542297363e-01,7.176353335380554199e-01
2.737759828567504883e+00,2.685560226440429688e+00,2.638589620590209961e+00,2.591509342193603516e+00,2.532064437866210938e+00,2.474533796310424805e+00,2.419272422790527344e+00,2.365648984909057617e+00,2.296383619308471680e+00,2.224201440811157227e+00,2.149400472640991211e+00,2.071582078933715820e+00,1.975085377693176270e+00,1.869795680046081543e+00,1.756157636642456055e+00,1.624843955039978027e+00,1.467279672622680664e+00,1.296873092651367188e+00,1.122597098350524902e+00,9.512872695922851562e-01,7.782980799674987793e-01,6.044583916664123535e-01,4.358319342136383057e-01,2.958952188491821289e-01,1.794912517070770264e-01,8.798949420452117920e-02,2.986747212707996368e-02,-2.438564551994204521e-04,-8.555038832128047943e-03,-7.568359840661287308e-03,-7.077864836901426315e-03,-6.281411275267601013e-03,-4.875981714576482773e-03,-4.922585096210241318e-03,-6.533376872539520264e-03,-8.595266379415988922e-03,-9.064930491149425507e-03,-1.149161346256732941e-02,-1.312108431011438370e-02,-1.353260036557912827e-02,-1.666797138750553131e-02,-1.647138409316539764e-02,-1.442518085241317749e-02,-1.181067060679197311e-02,-1.024727337062358856e-02,-8.108770474791526794e-03,-5.138357635587453842e-03,-1.127932104282081127e-03,-1.896521425805985928e-04,-1.705470494925975800e-04,4.279706336092203856e-04,4.057907208334654570e-04,-4.525518743321299553e-04,-1.773646683432161808e-03,-2.037518424913287163e-03,-3.760355291888117790e-03,-5.316045600920915604e-03,-5.848789121955633163e-03,-5.728673189878463745e-03,-5.902464501559734344e-03,-6.106530781835317612e-03,-5.612641107290983200e-03,-5.887062754482030869e-03,-5.239903461188077927e-03,-3.112934995442628860e-03,-1.794033218175172806e-03,-1.128165400587022305e-03,-4.310255462769418955e-04,1.458938466385006905e-03,4.910726565867662430e-03,6.103985477238893509e-03,4.484232515096664429e-03,3.292845562100410461e-03,1.706243143416941166e-03,4.981640959158539772e-04,6.120587349869310856e-04,7.270856294780969620e-04,6.082876279833726585e-05,-1.213495270349085331e-03,-1.605986384674906731e-03,-3.338214242830872536e-03,-5.226812791079282761e-03,-6.488819140940904617e-03,-2.603843109682202339e-03,2.372975177422631532e-05,1.381315407343208790e-03,2.280557295307517052e-03,4.336919169872999191e-03,6.023490335792303085e-03,6.627758499234914780e-03
