-4.700000000000000000e+01,2.000000000000000000e+01
-4.689999999999999858e+01,2.000000877259130405e+01
-4.679999999999999716e+01,2.000001658037623287e+01
-4.670000000000000284e+01,2.000002345938489867e+01
-4.660000000000000142e+01,2.000002944564741725e+01
-4.650000000000000000e+01,2.000003457519389372e+01
-4.639999999999999858e+01,2.000003888405446517e+01
-4.629999999999999716e+01,2.000004240825921542e+01
-4.620000000000000284e+01,2.000004518383827801e+01
-4.610000000000000142e+01,2.000004724682175450e+01
-4.600000000000000000e+01,2.000004863323976778e+01
-4.589999999999999858e+01,2.000004937912243008e+01
-4.579999999999999716e+01,2.000004952049985008e+01
-4.570000000000000284e+01,2.000004909340214354e+01
-4.560000000000000142e+01,2.000004813385942626e+01
-4.550000000000000000e+01,2.000004667790181045e+01
-4.539999999999999858e+01,2.000004476155941191e+01
-4.529999999999999716e+01,2.000004242086234285e+01
-4.520000000000000284e+01,2.000003969184071195e+01
-4.510000000000000142e+01,2.000003661052463855e+01
-4.500000000000000000e+01,2.000003321294423131e+01
-4.489999999999999858e+01,2.000002953512960957e+01
-4.479999999999999716e+01,2.000002561311088201e+01
-4.470000000000000284e+01,2.000002148291817150e+01
-4.460000000000000142e+01,2.000001718058158318e+01
-4.450000000000000000e+01,2.000001274213122926e+01
-4.439999999999999858e+01,2.000000820359722198e+01
-4.429999999999999716e+01,2.000000360100968422e+01
-4.420000000000000284e+01,1.999999897039872820e+01
-4.410000000000000142e+01,1.999999434779445906e+01
-4.400000000000000000e+01,1.999998976922699612e+01
-4.389999999999999858e+01,1.999998527072645516e+01
-4.379999999999999716e+01,1.999998088832294485e+01
-4.370000000000000284e+01,1.999997665804658098e+01
-4.360000000000000142e+01,1.999997261592747932e+01
-4.350000000000000000e+01,1.999996879799574856e+01
-4.339999999999999858e+01,1.999996524028150446e+01
-4.329999999999999716e+01,1.999996197881486282e+01
-4.320000000000000284e+01,1.999995904962593229e+01
-4.310000000000000142e+01,1.999995648874483578e+01
-4.300000000000000000e+01,1.999995433220167484e+01
-4.289999999999999858e+01,1.999995261602657592e+01
-4.279999999999999716e+01,1.999995137624964414e+01
-4.270000000000000284e+01,1.999995064890099172e+01
-4.260000000000000142e+01,1.999995047001073090e+01
-4.250000000000000000e+01,1.999995087560898810e+01
-4.239999999999999858e+01,1.999995190172586845e+01
-4.229999999999999716e+01,1.999995358439148418e+01
-4.220000000000000284e+01,1.999995595963594752e+01
-4.210000000000000142e+01,1.999995906348937424e+01
-4.200000000000000000e+01,1.999996293198188368e+01
-4.189999999999999858e+01,1.999996760114358096e+01
-4.179999999999999716e+01,1.999997310700458542e+01
-4.170000000000000284e+01,1.999997948559500571e+01
-4.160000000000000142e+01,1.999998677294495764e+01
-4.150000000000000000e+01,1.999999500508456052e+01
-4.139999999999999858e+01,2.000000421488077862e+01
-4.129999999999999716e+01,2.000001433926857075e+01
-4.120000000000000284e+01,2.000002520427536012e+01
-4.110000000000000142e+01,2.000003662975058916e+01
-4.100000000000000000e+01,2.000004843554367540e+01
-4.089999999999999858e+01,2.000006044150406836e+01
-4.079999999999999716e+01,2.000007246748118561e+01
-4.070000000000000284e+01,2.000008433332446245e+01
-4.060000000000000142e+01,2.000009585888333419e+01
-4.050000000000000000e+01,2.000010686400723259e+01
-4.039999999999999858e+01,2.000011716854558941e+01
-4.029999999999999716e+01,2.000012659234783996e+01
-4.020000000000000284e+01,2.000013495526340535e+01
-4.010000000000000142e+01,2.000014207714172798e+01
-4.000000000000000000e+01,2.000014777783222542e+01
-3.989999999999999858e+01,2.000015187718435783e+01
-3.979999999999999716e+01,2.000015419504752856e+01
-3.970000000000000284e+01,2.000015455127118003e+01
-3.960000000000000142e+01,2.000015276570475464e+01
-3.950000000000000000e+01,2.000014865819766996e+01
-3.939999999999999858e+01,2.000014204859935418e+01
-3.929999999999999716e+01,2.000013275675924973e+01
-3.920000000000000284e+01,2.000012060252679191e+01
-3.910000000000000142e+01,2.000010540575140539e+01
-3.900000000000000000e+01,2.000008698628252191e+01
-3.889999999999999858e+01,2.000006516396957323e+01
-3.879999999999999716e+01,2.000003975866199468e+01
-3.870000000000000284e+01,2.000001059020921801e+01
-3.860000000000000142e+01,1.999997752116303218e+01
-3.850000000000000000e+01,1.999994091049012113e+01
-3.839999999999999858e+01,1.999990143742484960e+01
-3.829999999999999716e+01,1.999985978653938190e+01
-3.820000000000000284e+01,1.999981664240587520e+01
-3.810000000000000142e+01,1.999977268959647603e+01
-3.800000000000000000e+01,1.999972861268335578e+01
-3.789999999999999858e+01,1.999968509623867163e+01
-3.779999999999999716e+01,1.999964282483458078e+01
-3.770000000000000284e+01,1.999960248304323684e+01
-3.760000000000000142e+01,1.999956475543680412e+01
-3.750000000000000000e+01,1.999953032658743979e+01
-3.739999999999999858e+01,1.999949988106730103e+01
-3.729999999999999716e+01,1.999947410344854859e+01
-3.720000000000000284e+01,1.999945367830334675e+01
-3.710000000000000142e+01,1.999943929020384203e+01
-3.700000000000000000e+01,1.999943162372219518e+01
-3.689999999999999858e+01,1.999943136343057759e+01
-3.679999999999999716e+01,1.999943919390112868e+01
-3.670000000000000284e+01,1.999945579970602694e+01
-3.660000000000000142e+01,1.999948186541740824e+01
-3.650000000000000000e+01,1.999951807560745110e+01
-3.639999999999999858e+01,1.999956511484830912e+01
-3.629999999999999716e+01,1.999962366771213595e+01
-3.620000000000000284e+01,1.999969441877109588e+01
-3.610000000000000142e+01,1.999977805259733898e+01
-3.600000000000000000e+01,1.999987525376303310e+01
